Hora_inicio,Hora_fin,Endpoint,Estado
1710104675.2112,1710104677.0136309,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104675.998355,1710104678.118324,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.0120199,1710104678.6116989,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.0164218,1710104678.6135879,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.4065259,1710104678.737021,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.610898,1710104679.702029,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.700122,1710104679.708964,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104677.013964,1710104679.71011,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.914041,1710104679.801783,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104676.915804,1710104680.112246,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104678.6138408,1710104680.410729,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104678.118592,1710104680.7206972,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104678.737233,1710104681.204907,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104678.611875,1710104681.812463,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104679.709416,1710104682.206149,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104679.710284,1710104682.2088408,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104679.702388,1710104682.211553,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
